temp_mean,temp_delta,temp_rate,temp_volatility,vib_rms,vib_rms_delta,vib_dom_freq,vib_spectral_stability,vib_spectral_entropy,vib_duty_cycle,door_angle_norm,door_open_duration,cooling_efficiency_proxy,temp_rate_vs_vib,label
-16.72435188177561,1.6359285780576887,0.0560476902938645,0.18150511473758607,0.3500080517212259,0.02083188798649942,51.485444598757006,0.8337437700250374,2.9975479305300547,0.9089615600335069,0.023502968262202426,0.0,0.581061775560282,0.31065971997977626,DRIFT_WARM
-13.866616710364843,5.3729056422521,0.11444402179601464,1.9761900902191782,0.41358779926713374,0.029650477134662977,54.73468262211454,0.6158496596406317,3.1967852042885574,1.0,0.3431136286900773,22.145297990790304,0.3501215857810888,0.7174352940941863,DOOR_OPEN
-17.262633994431766,-2.791529617140346,-0.19716522106416914,0.4619568669994843,0.4273492455583744,-0.010419808195523758,57.557647504698096,0.6891929898111471,2.2924474848678695,1.0,0.0,0.0,0.869436358862337,-0.46566400379002443,RECOVERING
-6.438646319823101,9.124553517641226,0.11148119401183006,1.1261403511203165,0.5049719009241822,0.012858428692142623,58.38096285537961,0.7546970439400255,3.253488976344937,0.9781166704956147,0.3061084865540189,17.547942201484968,0.39941308262160424,0.4358445931740567,DOOR_OPEN
-6.509305476732668,8.858252626414359,0.2865005353493166,0.6826247462650987,0.05184096591985086,-0.276553386933264,8.79156747795146,0.3572203680889362,3.952089773148257,0.0,0.005831511281741734,0.0,0.03261974351158343,-0.03538140839928948,DEFROST
-10.55247741749503,0.05220604013421415,0.1863887381607185,0.35155930479919767,0.015015170418221993,-0.1087402374991784,7.691565620435871,0.15064114533491782,3.324065151812389,0.005235835879549781,0.017021080140977238,0.0,0.0,0.06661997425448626,DEFROST
-12.93865175497928,5.911567037518327,0.20742231598182365,0.36700917217986223,0.05473410686762645,-0.21663392668842635,4.494374785005281,0.5389241829566034,4.321131343274864,0.068453133758938,0.009427890810558868,0.0,0.07987638616431227,-0.30088009624980566,DEFROST
-16.968108808875556,-2.563427348103961,-0.11760686829390675,1.0953165858454144,0.3831552302105696,-0.020722881846064953,59.312280731960506,0.8197011957540457,3.053914332380426,0.9889126732064425,0.00970098427710496,0.0,0.5930787723753619,-0.7272457039802233,RECOVERING
-26.100035390618526,-0.4956133089850586,-0.0155594890116084,0.37019609583656676,0.4405657866834053,0.0035512211506267552,58.352247985238854,0.87681969853605,2.239622410432044,0.9831859938131811,0.0,0.0,0.8041476699351958,-0.3498011955965838,DRIFT_COLD
-18.37992969086395,0.05118812508572446,-0.014774382737088976,0.14792970403886727,0.3192866299299863,0.017448083731565592,51.25956001561901,0.9157237349835704,2.5592849742089308,0.9796010472524976,0.011870968967427863,0.0,0.707073106741193,0.07561233442479552,STABLE
-18.399952718680392,0.06333322308633899,0.030875734623670995,0.12301378560803572,0.3315797402229769,-0.006746705488472164,47.06801303325158,0.9068596994336497,1.886224658594507,1.0,0.030327985256890885,0.0,0.8362306384111752,-0.04436813890714192,STABLE
-14.486983848949368,-4.482187613393727,-0.1722964788059815,0.6730266144700761,0.4511105162192383,-0.00971930993382341,60.212282083429415,0.7896853428040462,3.129372348680914,1.0,0.01634060050896765,0.0,0.731121696957893,-0.49944004462094144,RECOVERING
-14.232661494039059,-2.8282686971320197,-0.13049499278761753,0.7123999456402682,0.4270416819444926,-0.02597920083455477,54.53663463962359,0.8252764281751176,3.246227095903306,1.0,0.029621967948669364,0.0,0.6998397550822775,-0.49107818567970823,RECOVERING
-10.702167736560293,1.4870057175150981,0.12396004610035886,1.396650263410587,0.4468168102693338,0.0684605476746243,55.48318447838323,0.7031371454968762,3.177531085522426,0.9924177267432169,0.6585862593512164,0.0,0.30719170327599515,0.7365195044084214,DOOR_OPEN
-14.975715601952924,0.2094147418179454,0.03491254016049533,0.18146352250741,0.23294046283136197,0.011811123766902158,51.61202406026908,0.9251955935430457,2.719412252611756,0.9645327354132243,0.008777013634198864,0.0,0.4786048605432202,0.2008397478328497,DRIFT_WARM
-12.553366654884835,5.663520098850411,0.26409659609510255,0.501048525598989,0.03000623438575171,-0.2889052093182328,8.120378809189026,0.36687431967549533,4.084929280281947,0.09374568483058102,0.0037836744412301317,0.0,0.0903141811490703,-0.08720029925758585,DEFROST
-21.025410127777903,0.2537026105359967,0.03972529360979056,0.15959499220894224,0.3144590179235421,-0.0005736094020247163,48.50335152256015,0.9073073415909543,2.1262356105221243,0.9463783013226097,0.01443368120629509,0.0,0.7955908282601569,-0.05734686128548594,STABLE
-20.430458333461956,0.7780644006207923,-0.013151620025512097,0.037479442474701856,0.2748753135629444,0.01601929790479741,50.049882933693034,0.8959760250689178,2.3798543130914123,0.9394289318205696,0.010819128147586003,0.0,0.7885953686166955,-0.10106021757593504,STABLE
-11.672163655377586,2.9247772094570803,0.13084611020846731,1.6656218475237836,0.3351124316563,0.08613699472135487,51.72796970171958,0.6884065190977157,3.1334571654545162,0.9994748578840363,0.6810385123401862,36.76426453053175,0.25788556063296514,0.6137224800866816,DOOR_OPEN
-19.50387638296226,3.270361133948565,0.14516650937538586,1.7698926025499033,0.34202258863851875,0.034144223627018085,53.88182855758984,0.646785755916036,3.0512097336130037,0.9906918562553647,0.4111260802315802,62.144504168277656,0.2564502963176129,0.7797637451109036,DOOR_OPEN
-25.733758629617103,-1.1115261510763748,-0.026063530948639457,0.43731575824888064,0.4450547242044079,0.012718643200323725,52.89896750038938,0.8950094216036811,2.232918631189352,0.960205516329521,0.015283283338413558,0.0,0.8116192611107728,-0.2506195706762669,DRIFT_COLD
-18.755052621353556,-0.37555566365397347,-0.011449983519624096,0.15736712113706805,0.3155940695814222,0.01703167708688515,50.775129317639475,0.866516669321579,2.7029031844539717,0.9608921800533037,0.0,0.0,0.6802843277709002,0.03254158837181464,STABLE
-17.416304494550047,-4.171852563982665,-0.099002681768534,0.9602398299156413,0.42144879630027954,-0.006577652785581576,61.415292578989664,0.8125161549262357,2.7182248061348346,1.0,0.0,0.0,0.5348577965581955,-0.34254057682875094,RECOVERING
-12.017291098093153,7.522146900452743,0.1365334325610914,1.7825617299665424,0.4944216809190727,0.08184293083719582,57.678271418577054,0.799924381511979,3.244593962413842,0.9458140075899948,0.5224256184354087,19.11179312382858,0.30796363210068484,0.60576761566752,DOOR_OPEN
-21.64749629904744,0.22786012372896575,-0.001527289988634327,0.07521913439725107,0.26569870443046684,-0.00451072641620466,50.017146823680704,0.9237590922570967,1.6833464928116413,0.9862391572493009,0.008527729046030141,0.0,0.9335902060634903,0.0025737743163468966,STABLE
-17.810863197010764,-0.9908740244142311,-0.12711616238952034,0.7350107354283472,0.4034083220110068,-0.06263446013252812,57.42421762820857,0.7564978372622725,2.7017965938217734,0.9854321549841674,0.002938041868902338,0.0,0.816955185187707,-0.4777203789012282,RECOVERING
-19.146767337130925,-0.22071902395353749,-0.005770093870145211,0.13133389412259733,0.25326121364579857,0.005585846758642986,51.52485947529323,0.912878074158073,2.480493303608627,0.9614725104895084,0.003933610692719358,0.0,0.7552214734326944,0.10799035366815722,STABLE
-19.26757219023716,-0.07869435767429854,0.0032943453994006573,0.17491670538897566,0.33046000888695765,-0.014197937543430319,51.13789587683485,0.92647000844811,2.1530152496600246,0.9400039707431506,0.0,0.0,0.789000128454539,0.06101413745386323,STABLE
-12.198144151372528,4.201737164416569,0.15201686059387406,1.4379786315981034,0.34845655752908067,0.0634252338493681,53.575751087214485,0.8822090069356663,3.5080382344560754,0.9412980713901826,0.4291262031599581,53.134483104574,0.3769885815931096,0.7117165581451946,DOOR_OPEN
-20.803240091951704,-0.16009027474780485,0.014605139232337002,0.1096697742180823,0.3872844260781365,0.05622873768014688,47.64736651915662,0.9294018953187867,2.597598426857153,0.9690022375147574,0.018834509055279905,0.0,0.8036687713597517,0.1502478588827632,STABLE
-16.073866471246287,-1.9519413782164996,-0.16597134105530148,1.0853002401489564,0.41607556345354946,-0.0448111563961602,57.14178020252028,0.8873976741521805,2.471494972351615,0.9961523391538611,0.007971002039576309,0.0,0.6244972421539928,-0.3445776442508989,RECOVERING
-20.008794689485573,0.21498931994194656,0.020588591521277563,0.06340535220269267,0.33789742546216295,0.005164303409799731,51.361212175239245,0.9250701104553601,2.217778960624391,0.9781463584136455,0.028417015269032782,0.0,0.7294679492343783,-0.046131720867978246,STABLE
4.74902939538865,-2.304764684688446,0.2702766896964656,3.404076776531671,0.0,0.07728105532243866,19.77882627343551,0.17576288877961863,3.111713795931842,0.09052196040385777,0.010728543859148757,0.0,0.02699747847099521,0.37952216352520246,FAULT
-17.35933015452935,0.999367554137328,0.018444958352595492,0.288327788582102,0.40229472584533743,-0.00010144668788051402,50.809945149425694,0.8916518078611771,2.892709555901865,0.9602150166336305,0.02349577330439534,0.0,0.5403936377743045,0.04928809694457144,DRIFT_WARM
-19.3705959938978,0.5154711724354144,-0.007462885458924838,0.1015405340874596,0.3646899122127199,0.005533103819309287,48.66735156704944,0.9427669197293131,2.099178231863436,1.0,0.0016829366946369384,0.0,0.6914721211164371,0.09442095576506193,STABLE
-19.372890399850835,-0.12086578715269049,0.02648566384139975,0.18839659714907922,0.35674739366613406,0.014034646213021827,50.35970426186935,0.8762078199981002,2.463625600162559,0.9132394496773805,0.01995787160890325,0.0,1.0,-0.040041894232398095,STABLE
-5.793555484918788,3.446453385646325,0.24413658209366781,0.702410599510602,0.5032408051221666,0.029546425697540138,64.03581369007644,0.8511033980992738,3.461025317109443,1.0,0.010024218334922716,0.0,0.44712009699554567,0.3564321989448758,EXCURSION
-19.8068184201868,-0.03433650309549238,0.007845606591582012,0.1119383069426778,0.31852059391838716,0.007704677832803838,49.736881195974284,0.9031765171308851,2.323646071727427,0.9835757991300175,0.01858699168480153,0.0,0.6866783702138224,0.06146336460274762,STABLE
-19.119289437235615,1.8299167542806287,0.008809942128220803,0.26548380793242843,0.28772415311820104,0.01887340284910055,53.48266023395188,0.9206207756529469,2.4511371773680253,0.9760898658113736,0.008661539315903044,0.0,0.4476187777251283,0.25570112015820984,DRIFT_WARM
-18.002703469252005,0.39141950994645597,0.002026263874426522,0.08507163938394648,0.32148421985851633,0.017911010602611865,52.114962790732804,0.9576892222498401,2.66786466366666,0.9512050816600363,0.0025680038871466384,0.0,0.7838069758141257,0.019788232362684052,STABLE
-20.299264703885257,0.4278980930700102,0.030381673534657636,0.17304067803816034,0.3108697256540361,0.01773171122434987,52.94659379110841,0.8511135331738661,2.3584403662981432,0.9256324020754338,0.01811395030282803,0.0,0.809923449075922,-0.047936644937871385,STABLE
-25.81428105923852,-1.918004947226955,-0.01710155393626844,0.3716612874915916,0.4668587020209089,0.006915495623423405,56.3059715859927,0.8939249218739078,2.3899431426583924,0.9929459864130316,0.01669102101158584,0.0,1.0,-0.21995216416817617,DRIFT_COLD
-15.143357601325294,1.823119124190981,0.094423726674325,0.9508042736995197,0.5120387172226128,0.05379336386310854,56.638246667682154,0.7583674927111731,3.150169322838097,0.9641342678276618,0.6559458334213738,39.366389821265756,0.11737689847993693,0.12578690005351637,DOOR_OPEN
-20.232850716115585,-0.05810626249488712,0.013535455895719533,0.0,0.25459143465758227,0.02093830041428333,50.22939594244632,0.9274987586882029,2.317735065439717,0.9735953436108336,0.004465519775163327,0.0,0.7179075167703877,0.06799923421181768,STABLE
-14.883082179139889,0.43754088113588363,-0.02224491928280247,0.8927434940813895,0.2828442835565643,0.027565266197762183,49.159644439855086,0.7991086779210012,2.677995393205659,0.9719314131419844,0.3994696829169917,15.171241709120658,0.5580985702880621,0.21652082331899694,STABLE
-19.252727948856545,0.4318007313634129,-0.009559354410721891,0.16113867437411572,0.32596340412373814,0.009686065511977548,49.395537901814826,0.871536350058618,2.3647493170940965,0.9973560151125296,0.02701348999437979,0.0,0.7269075742120986,-0.17631601255791662,STABLE
-18.689185246507716,2.753707955489202,0.1994188014184572,2.016141500305343,0.3559391302040055,0.023923965999027418,62.69404390137875,0.8191004618481372,2.2807808138843457,0.9884355880617147,0.5147823317530373,36.22384494818068,0.4291695628671964,0.6763763631877004,DOOR_OPEN
-1.450532375996966,7.006332096163886,0.36930485891882586,4.536340478440395,0.0979038854559918,0.1324720916507592,20.472953767050583,0.2164442949910538,3.9793939947745813,0.44123803693030283,0.00043050874117273155,0.0,0.08489445584840555,-0.07428541241089806,FAULT
-22.416018663322525,-0.8684747417155048,-0.016898283393584027,0.1359357291401701,0.37117515751275804,0.009088903506282466,54.34517613684691,0.9121451192841217,1.8805603076143504,0.9587476461195784,0.013875605453820924,0.027488978631891398,0.7932804567230103,-0.18063116004634117,STABLE
-19.512008629195414,0.3769256741572904,-0.003681557614946343,0.10415054641368786,0.36850421571176095,-0.004857920565331492,49.31746951755426,0.9273576497355799,2.329920893770634,0.9235389587258412,0.016830645664965893,0.0,0.811207079366455,-0.030338207043953975,STABLE
-6.440344195176924,1.7712165166029148,0.3172332562513923,4.806452757623065,0.15178667065463766,0.11250770212021646,21.467017647817382,0.17214565442058108,3.461940445991389,0.0,0.015174740585579662,0.0,0.05183307811546846,-0.3448356306513134,FAULT
-21.22560576376725,0.04545509152439354,-0.010152091781512178,0.11559991809094766,0.27280482940100736,0.017893620174219464,51.16779323157532,0.8832203246068527,2.357403606395057,0.9662598677647835,0.0,0.0,0.901100414286239,-0.040890835689053384,STABLE
-11.595121650665074,4.447178602306211,0.24399290814382493,0.7694209496390151,0.04711373565062569,-0.19160448008626044,7.650729299234495,0.2970611704428085,4.241430548515163,0.07885230044001187,0.014838381415412372,0.0,0.0,0.23665946259874152,DEFROST
-21.73771459513713,-0.22460469255860285,0.01500631178633859,0.13132200430307842,0.3454422890507066,-0.000661527300181909,48.82992942129829,0.9444511243963887,1.9279434837840201,0.9812610495152488,0.02135493415562588,0.0,0.7566316850232814,0.06930208567448592,STABLE
-11.575605256209332,4.040284235663409,0.08240463894195632,0.2399646710131442,0.03079874361512723,-0.03976719351798344,3.9856458425372474,0.2567875537267633,2.5861134846250704,0.044975372001426595,0.0,0.0,0.0,-0.21012826977595708,DEFROST
-18.938481229586245,0.22520999450342324,0.020199111136327223,0.10376015324752096,0.3743166470563445,0.024304892063711614,47.91845476159484,0.9622664209338829,2.403484030463182,0.9821025703435237,0.009350096393657617,0.0,0.7495766382029562,-0.11215993936722977,STABLE
-14.397015435024308,0.10537063108724803,0.011011702746282987,0.40394342867648736,0.5608218729456291,0.16544882481159595,60.42954290287966,0.3781492417426447,3.9865603875323736,0.8993974450061784,0.021802683756837662,0.0,0.29747745139410064,-0.005970630306086551,COMP_STRESS
-20.055945432045267,-0.3304242633542351,0.003679385332676608,0.07000028066498477,0.34268861100672643,-0.024504315917926806,50.903869643901054,0.8763685387190896,2.5762563703290375,0.8992585050062057,0.006760762980540176,0.0,0.6925025494709103,-0.09197513633505423,STABLE
-25.868665539835177,-1.2780390125398537,-0.024935161804688778,0.3224599389654244,0.37002411089154325,0.00039993507060292013,50.61581237340278,0.8918228204002017,2.3908497998231533,0.9894355098410443,0.01266949568759379,0.0,0.9811980171033459,-0.2669514852865419,DRIFT_COLD
-20.85269311463482,0.17037129404836,0.02727773148708115,0.16895301716176656,0.32177032930386246,-0.026377968466757044,50.13165578990308,0.9348295922358366,2.3031033817299997,0.9393627059606654,0.011220121342640341,0.0,0.9350218794274905,-0.08202916959817974,STABLE
-19.781311403270987,0.006359593053709741,-0.0037273200939142805,0.09680449886794233,0.35879135420129993,-0.002242420407988545,52.58112137171177,0.9241105404797939,1.9774191391216136,0.8973445535992304,0.024381805281733736,0.0,0.7176990489044119,-0.16870748206141364,STABLE
-8.0574281838222,1.4003186583468819,0.15802711207402356,0.6984880963015236,0.3744388341471348,0.10306825338083837,55.98660074136015,0.6132728528348478,3.1957576590502574,1.0,0.7064638203031213,0.0,0.3107137470298216,0.538723350942368,DOOR_OPEN
-12.495822485026132,2.46816207090673,0.1069694145538816,1.0062122248500183,0.4501575250050763,0.1194805329452929,50.89407347819312,0.7556075750253637,3.0935118449509926,0.9721036795030064,0.27026621218056013,34.216104778014085,0.26705786548838356,0.25547166995792764,DOOR_OPEN
-19.475812157187228,0.4778185368058705,-0.013875250510957763,0.0,0.2769750613940317,-0.022769866601207625,49.40085721286498,0.8885742669616841,2.2247376103923298,0.8983983890905926,0.0,0.0,0.8745465454453841,0.2548568082427486,STABLE
-20.695942611670702,0.046437673357151495,-0.010074021942276292,0.057682206758259996,0.35830726197964596,-0.015446155550647335,47.939218255255966,0.9361287724212903,2.2196571751281633,0.9404079655519892,0.012798750153559545,0.0,0.5074801431189763,-0.04786954597356536,STABLE
-21.776986639326076,-0.3384440211276201,-0.018466927849192693,0.14995545751576808,0.28712938097986035,0.007258594779137254,49.3597346187094,0.9717880307932095,2.611421356252358,0.9260304275894926,0.013926606578078269,0.0,0.9010956574847487,-0.1550664667261775,STABLE
-22.878455219016452,-0.24625894476560317,-0.034099697717220774,0.30327545258707944,0.3060365181948671,0.011328519840570988,54.05346978293755,0.9174276667885405,2.670701850657095,1.0,0.0009462953449551936,0.0,0.9113257748299466,-0.35726403458280426,DRIFT_COLD
-12.492806093787504,4.428333906808572,0.22389132113056331,0.20450803550366298,0.10196714175739342,-0.21806737628766415,24.39707496133849,0.3547127257868771,3.0366976431391275,0.3257140940567272,0.010766581584743374,0.022203897977284948,0.3187141982479794,-0.07701519636170931,DEFROST
9.787374352537164,6.2656794526441715,0.4118196363445721,3.2270965095113224,0.22514847134227317,0.11063079647093728,0.0,0.44834758168682287,4.302947428596694,0.43272792752668043,0.009651731705691705,0.0,0.0777702474623343,-0.009370418255611605,FAULT
-16.039158117352375,1.4523191495619594,0.017946324697148616,0.2253135689678471,0.3428260173041954,0.031118467908911613,51.73130391556266,0.9329194615264463,2.689758041286675,0.889493712790222,0.0,0.0,0.3824986409988168,0.26567756207955545,DRIFT_WARM
-21.140206856651158,-0.12464779927175873,0.0014239123747899407,0.07394494130985764,0.2903874752253719,-0.016516710393737418,51.56778514509819,0.9500361907732958,2.1192685151048165,0.9600186937794801,0.015211909545291604,0.0,0.8326389106191394,-0.22509993430545952,STABLE
-24.5157730971075,-0.8000930433211781,-0.02275110971581311,0.34813655799013754,0.4094400037668369,0.024262932708165326,57.23690439582223,0.9074183944984097,2.8448869604431586,0.9725506069450889,0.01904306291414356,0.0,0.9376977809319902,-0.24747291707343044,DRIFT_COLD
-19.585590566724004,0.4558574037927553,0.010414852319192867,0.06592888470593776,0.3312965662504131,0.0003892138882489394,50.46365941168652,0.9242086116874152,2.0894089678646615,0.955289745557654,0.016016784156104552,0.0,0.7295575322785918,-0.05611239399075424,STABLE
-19.502839255946235,0.1313019900579319,0.021196088498627343,0.028303131298252317,0.2981879682724783,6.436751075555747e-05,51.18806585512391,0.9356649608855119,2.386072298861926,0.9357442982185179,0.006919333247784474,0.0,0.7437595410537,0.04223168144862007,STABLE
-15.637215963571446,-2.1426353254168307,-0.042697461320721566,0.6002784748717873,0.30087752602276313,-0.013962904960285237,47.99840716241571,0.7748772998509337,2.157921975515367,0.9526305699052562,0.02437418771758869,0.0,0.774639029862115,-0.2483257896423958,RECOVERING
-18.04325760611466,4.678571502773482,0.15874616251698706,2.072727753584597,0.3810647871935228,0.026468725966605912,58.6786753641535,0.6819325692239068,3.5396110253614763,0.9730211738741709,0.8312633752648385,21.10672767833281,0.22774137020292864,0.6096947933687331,DOOR_OPEN
-19.125722321080936,-0.166551517304926,-0.013053559731745224,0.024581395717729784,0.29674947698473486,0.015182381226964945,47.8814700011423,0.9168518905090843,2.153672318859204,0.9578615662590303,0.008364079549353814,0.0,0.8579716481409543,0.13874630236322436,STABLE
-18.696434932191913,0.06883694233339868,-0.007625868147601855,0.11660497390699939,0.3012518349952458,0.006436284269351879,51.258314037269464,0.8663844867627447,2.5078179437457777,0.9084880461934179,0.01651385777625628,0.0,0.6499427250022173,-0.07945684095751315,STABLE
-19.982388980978634,0.14785360557234223,0.0187763555310473,0.28879140006276777,0.49696644100051013,0.0919385713900686,71.62635392216966,0.4411881540538515,4.335289119078271,0.9092980359451411,0.01798351015765997,0.0,0.494159020941164,0.37177720885146226,COMP_STRESS
-17.147637789573263,-2.4497829369094917,-0.10705485564756251,0.2508781404177749,0.3927045839876539,-0.020627054338636715,62.56809356330774,0.9715100802464902,2.821126196797308,1.0,0.012186784978690251,0.0,0.45386560426542877,-0.5419556889646817,RECOVERING
-13.127683417396668,-1.0343342584759476,-0.13706884155946877,0.48540716777517384,0.4174683793896468,-0.042743001465787425,59.94359814064629,0.8098307158168795,3.2053442548071134,0.9998416229366437,0.024577867891395558,0.0,0.7230090302004323,-0.40255379776201317,RECOVERING
-14.03181975469154,3.4383844890071558,0.07897492372593316,1.02805192145656,0.3685803868292435,0.06333272624300018,58.325406688487455,0.7434634944903885,2.8972950690047092,0.9843117574416862,0.4692636072324281,29.43916486678602,0.3348615448221358,0.31148645061001967,DOOR_OPEN
-11.742797324325393,-1.5135507593519373,-0.10621637712889977,0.9850497368442658,0.5044911481473594,-0.031164980264198686,58.98250423330415,0.7145734353682343,2.4900210642810543,1.0,0.005842056941051492,0.0,0.6800737513502113,-0.29850284279853767,RECOVERING
-21.555839411664934,0.17074093256025646,-0.005258544877112235,0.13327345886255024,0.31957618200645777,0.0015931163476986003,50.755671580924584,0.925014578397407,1.8316425619337875,0.9399097180906364,0.0,0.0,0.8469194090715221,0.17884705199301174,STABLE
-19.11164247516535,0.1593523331051566,-0.00929088724002451,0.1295233602467146,0.35387082676255993,0.011465946054309688,49.12203392603672,0.9447487366754894,2.156635597581302,0.949850653116155,0.011804044912086696,0.0,0.7158918224275365,-0.017293377524404897,STABLE
-13.311337795843384,7.494686663871938,-0.06394942376999882,0.0,0.2863636446860814,-0.055259342060976144,36.04785612097953,0.1227335440427033,4.471173051330614,0.8833296362215981,0.009513019758387949,0.18589948230263634,0.4394831022862171,0.022243375317575052,FAULT
-15.656889930057552,0.030233118442295592,0.20438785001776238,1.357865911338795,0.3999606456860778,0.08104216990137703,53.924734665749455,0.7472010995026978,3.4798726661017167,0.9829705926181046,0.10859319878093439,38.30812928534374,0.345829839443668,0.6642223529705341,DOOR_OPEN
-17.74489021260657,7.338492601316891,0.12342188278406382,1.0207759732981418,0.3146729814375046,0.07081318067043224,51.74147151368706,0.7500621219098681,2.373130620677789,0.9671299781042663,0.47793243351450887,31.820496748006445,0.32838856315242126,0.3679147943298141,DOOR_OPEN
-17.66315899852868,-0.6718645288152372,-0.1488426650465775,0.7629493180867496,0.3451546154886507,-0.01332493999875401,59.0631802099996,0.8846570298702211,2.9354790732802902,0.9937271099653434,0.00621118785628001,0.0,0.7129453865061383,-0.1776026559122703,RECOVERING
-13.153702855570053,4.169321443303471,0.10746255715410073,1.4257905645120252,0.4317373403943352,0.03227010654622691,51.69112969360252,0.7470245111219656,2.5500392731702393,0.9648144078501771,0.057347561637588446,19.356626640704,0.38881245986900426,0.4287181958184732,DOOR_OPEN
-12.70711249076659,4.96756687905393,0.1950700040275405,0.7679212673742538,0.02295211321759926,-0.25724748457297325,2.585309347794298,0.42856640870370943,3.736503110091709,0.02988828135698218,0.0,0.0,0.07189795238758634,0.11487314852247674,DEFROST
-19.230987051757733,-0.6123687338006306,-0.014473430642242479,0.1761893634572208,0.3044565525452867,0.011515266687287345,53.258927240168,0.8071855568827054,2.322964007393883,0.9702044715734949,0.0014953087282747867,0.0,0.9414255226030848,-0.16611825215618886,DRIFT_COLD
-13.183737624305266,1.3208519261214111,0.12980287861132514,1.1748537124948197,0.46244267584747456,0.0798179219461083,55.18709023587072,0.7869396908985578,3.327498157161947,0.9896241773285754,0.21096876797631203,34.76918525700573,0.35181147390625767,-0.0021652760602932477,DOOR_OPEN
-17.152789958236674,3.924959047318039,0.15747361425383527,1.4631321537684203,0.4478938718746591,0.07752253635182561,50.85842918436028,0.7214184737316571,2.9994075841621477,0.9497773957437764,0.33327170713808946,32.87866904040823,0.28695039404061473,0.5939312579172943,DOOR_OPEN
-12.554194860810172,5.4949735817290755,0.2128336840085181,0.5665299404286015,0.050008657121819906,-0.10136126398474571,3.9678674193226056,0.5351821000831458,3.538765065697471,0.03656045656967467,0.008058581142732033,0.0,0.0,-0.508633784543363,DEFROST
-15.541200107054062,-1.6675158569121824,-0.025162205538789978,0.24797419451512787,0.48000602883450455,-0.03365441351828204,64.12072179374245,0.8181485986212618,2.569764693225094,1.0,0.013709767275302032,0.0,0.7777082180943614,-0.7017244863792498,RECOVERING
-1.8055908330130035,10.855328059534,0.3360668718914564,1.5645655762397996,0.44614995246244343,0.04716599491898093,54.55508053282536,0.6394857760636375,3.570811119469268,0.9673399067113865,0.003172716920633906,0.0,0.2072409421029733,0.8673410662540862,EXCURSION
-20.158667995966944,0.7787026718911065,0.0505767087476609,0.30476933579969445,0.3119562114416041,0.008207488666468301,51.2072006257576,0.9322274425949727,3.038559265008737,0.8792414349808592,0.0,0.0,0.506983404436298,0.18722992891324247,DRIFT_WARM
