temp_mean,temp_delta,temp_rate,temp_volatility,temp_ambient_gap,power_mean,power_delta,freq_mean,freq_stability,cop_mean,cop_trend,temp_rate_vs_power,recovery_efficiency,door_state,door_duration,label
-18.756532904534943,6.425630576028997,0.20012748468402136,0.42387513725937,26.6773063102226,14.714978801505026,-121.92384299189176,3.7654154698990667,0.346081629006082,0.9081124386329555,-0.03799418741184876,-0.07570805650466951,0.3237694792138875,0.0,0.0,DEFROST
-15.560758598226569,1.0259239754123446,0.03959544033569039,0.324589535503367,37.12175165488792,187.61136747279699,7.743759301245283,54.445061478993935,0.9164160854444097,2.024624663980147,-0.015606665717699978,0.21568380583702113,0.7227506147311947,0.0,0.0,DRIFT_WARM
-21.498039775391046,0.1596698058794743,-0.02948856256004136,0.12478069176096225,38.09767009582653,188.07813059069784,-11.164916387678819,46.25618501091806,0.9789427448436544,2.4143948816938936,0.008801492744643393,-0.08299287691486697,0.787564786342596,0.0,0.0,STABLE
-19.67200451628589,-0.1278256710693196,0.011493356809626836,0.01209487061776432,42.5995651625259,130.21931430301,-2.5494820361683197,53.43696648619555,0.9255180872809198,2.5369086874517195,-0.002341916410173968,-0.08126403762562266,0.7825754101059595,0.0,0.0,STABLE
-20.37141773608207,0.059093791377780105,0.00753245969358987,0.14007547708666546,38.644818668661415,146.35005426478844,5.091817325787561,49.85941720002399,0.8971829722100391,2.5126809118637046,-0.004561422697804005,0.05498275330730216,0.8003037892123533,0.0,0.0,STABLE
-17.015129053008057,-1.1014775912703558,-0.1802481066976346,0.6892235034381332,34.41562517319015,188.20586501424106,2.470891527365927,61.661339600800154,0.8893740136012352,1.6398633966031826,0.011268515196801386,-0.3645727040764102,0.677186567233684,0.0,0.0,RECOVERING
-21.89194625331191,0.022737464989305827,0.0165105081475815,0.12308917298514382,46.39617695714765,161.42823433368494,-0.4435960319059097,47.575667998672685,0.9169574160147848,2.7963787048054614,-0.00597070547823157,0.03605646297310152,0.6346055633091279,0.0,0.0,STABLE
-16.50455099271423,3.3378809407146997,0.045001396146985936,0.8058872189638497,36.38189331785165,226.58007914609706,45.98776577088553,51.55005648503695,0.6712686379930308,2.3933375416028952,-0.014012760175558867,0.7273231212533696,0.17353589290546226,1.0,15.754431884624566,DOOR_OPEN
-12.199078066430811,9.23489521062292,0.11619286225150292,0.5999396794673592,38.645298469220236,0.0,-90.23365592160009,5.9501021056409735,0.28866988350206557,0.2980283568067417,-0.08560411113404819,0.3106924901479741,0.3580554905877239,0.0,0.0,DEFROST
-7.58804034370888,2.6563995642158944,0.2714200802379393,2.293925639978895,47.50311103609843,102.84606625847438,66.41145369325629,37.40378199679041,0.4459472240410263,0.46986095888218504,-0.030166160824182376,-0.1694519012690207,0.20579223181015202,0.0,0.09399438390977818,FAULT
-18.71474154993972,0.2811517471409454,-0.004050814849200947,0.08023497842356707,41.91887017444661,163.1426198984254,-5.28958083004739,49.035759213545,0.9080453209983859,1.7989215863025694,-0.0037170715232610293,0.11738389296264255,0.7322097563989598,0.0,0.0,STABLE
-17.447928749428428,1.151595136126533,0.016026091660706298,0.7787632556552286,41.560587986871084,293.6377121910959,24.280526560166813,63.20869274259093,0.6816419755680563,0.9454739130241152,-0.007773674257428065,0.2618263112720329,0.3248064607053873,0.0,0.0,COMP_STRESS
-20.184175746515223,-0.1454699978336505,-0.032775593131305056,0.10554117621534559,38.67827555160077,105.21546757425808,-0.19383941918140554,48.74562024509662,0.9648850226624428,2.3738845273995532,0.002266296182468992,0.020945361703336222,0.781383876483041,0.0,0.0,STABLE
-21.21565636847196,0.2522182284511254,-0.028293985904186494,0.09088256011218575,41.17911021503285,147.0308761813819,2.6051100435810124,50.91043430079736,0.9244221362608853,2.742131693471229,0.0006237456401483155,-0.08898589017881148,0.7748722425379314,0.0,0.0,STABLE
-12.425532222092372,8.322898668499878,0.2300202864704594,0.29042274686677555,32.05040814915711,28.592377531609998,-125.38321449262187,3.5921624946053585,0.23408899616000498,0.4465733669359215,-0.048040434733710696,-0.0795691500626821,0.09682771281545037,0.0,0.0,DEFROST
-23.910382693191156,-1.237155471689564,-0.043635204817171536,0.14234004322021893,48.266150609102056,206.01128213181664,-2.177589994380309,53.22006456452277,0.9196770608357427,1.677000899513818,-0.011030103946369378,-0.4689826139120737,1.0,0.0,0.0,DRIFT_COLD
-14.830280614703316,0.7132820313135058,0.017044981314252527,0.44382003149189875,33.60794205406929,291.98979287643675,56.22296063361609,65.23400423376778,0.4020593378861017,1.6105379254197976,-0.02158612704324783,0.2798363802089264,0.49808700542801265,0.0,0.0,COMP_STRESS
-17.57936472278477,-2.5914247564418953,-0.15331720491226952,0.5044152224649981,35.99174260960006,221.0779155456035,-6.941396315131378,57.2372024761683,0.8905448225333771,1.9596920041168693,0.02030951099961998,-0.09726321577113395,0.6776178947282065,0.0,0.0,RECOVERING
-11.790207653128515,5.937240326393618,0.15767800809799015,0.41841128731006755,30.822008865064557,30.1499495777538,-102.70611944035755,10.810278168820542,0.438662090344923,0.13854836717724744,-0.031743061829401266,-0.37054519209661974,0.59861651720812,0.0,0.0,DEFROST
-22.097450957610143,0.5754493183886307,0.027610843815456865,0.0207432546038853,41.573355234624174,144.1084795543647,-3.868692812390227,50.53814554552055,0.9755724201062025,3.2092462204648697,0.001819974513374088,0.009570360208670846,0.5487429329697446,0.0,0.0,STABLE
-13.903936486933693,-2.5498957246376963,-0.13212772272227005,0.8286814696002422,37.782295334657064,170.7150695960633,-12.141824144962541,54.30157221908658,0.9298092989895819,1.9671268807817088,0.013751927319725521,-0.4027946332824949,0.6182944011289847,0.0,0.0,RECOVERING
-23.282485256539065,-0.8098697001296417,-0.026906565972660244,0.3184271602802336,39.85786442981031,215.49777636902652,13.581081416754941,56.777991091884196,0.8707154638844259,1.9147201334581023,-0.009523977884849336,-0.24443599185712594,0.9767726831768394,0.0,0.0,DRIFT_COLD
-13.049676799589331,-3.2850991763164137,-0.03949323258326959,0.6725054641922328,37.45484378423233,230.16841039742908,-18.703225114543454,56.75900081128525,1.0,1.9972849074588896,0.009739192399750558,-0.33562030018212674,0.7401976108047849,0.0,0.0,RECOVERING
-13.320282038599697,-4.058624201090631,-0.14244325878928552,0.4821063025737479,37.623474817907066,197.57930632570222,-27.366842732621024,59.13603935338409,0.9934528451229406,1.9359944614910414,0.010914323591129538,-0.412832234376905,0.6709924324186387,0.0,0.0,RECOVERING
-8.641978941368416,11.147031609228218,0.3670957590217063,1.8706516695639643,24.59814382033431,245.88067523731422,18.02095000256175,67.94236104973052,0.7321898734257899,1.2331610872354195,-0.02863814070851991,0.6405760711627496,0.03975725237619354,0.0,0.0,EXCURSION
-19.277725852821998,0.14798497001823757,0.02329990547859036,0.0016325056517857983,40.881023437392535,203.72271212744627,-0.6735501749875143,49.95964937661422,0.9902938424263542,2.74680515502731,0.024689165403200933,0.018939979322042708,0.7418896873632115,0.0,0.0,STABLE
-13.969569200525214,2.1766575118248284,0.0764990973830035,1.3227273498788783,41.430464018350214,134.91886979978736,21.8064554554568,55.536698173015125,0.9034787941656107,1.9837599449044898,-0.01676427166740614,0.5196870840515425,0.652303938206078,1.0,16.281211661092794,DOOR_OPEN
-14.90724020042699,0.6297132591503812,0.019470054969044498,0.43388499413832354,40.07259034408048,312.1027497934742,87.54254301294617,63.09463869093291,0.46163098119669727,1.2870785100452131,-0.007410412671140279,0.19246037737780475,0.35317960498249557,0.0,0.0,COMP_STRESS
-2.1233453958097948,9.690305935787716,0.31308756306334484,3.486802638871048,31.188361229509177,190.84213727560413,6.379560994240996,45.49527464356413,0.6388391233560203,0.5897769773049227,-0.039547194664250766,0.38144553032624057,0.14012831507050028,0.0,0.13579330096471462,FAULT
-24.12309813429049,0.2807167021703425,-0.05137368002207886,0.3143764787727176,48.55904279092158,195.08169112469517,6.255258318605214,56.245719770496855,0.8705525837838961,1.5905066069026192,-0.005996835728003387,-0.29129732601484026,0.8115537701087692,0.0,0.0,DRIFT_COLD
-20.940221208925717,0.4928544506559549,-0.046620393923763874,0.13916657345099212,36.033495346831046,134.2255756441314,3.1946923706732537,52.09314059240282,0.9991845836526654,2.2116697266880094,0.0005253436825490625,0.12945717966713016,0.890705167619868,0.0,0.0,STABLE
-22.333616119848305,0.15013935749553542,0.008272397709492204,0.1493946940474223,42.62408215009774,126.26974526160485,-0.4333602140931898,50.10494969811458,0.9768038121117394,2.420022390327201,0.011990207631171642,-0.09639777679771368,0.6672580699992758,0.0,0.0,STABLE
-17.90400124977456,-0.1184991813894524,-0.026458738858063616,0.1146421879969034,38.78019630326966,120.35435594765809,-0.49753130524189443,50.75864879974048,0.8815821600870547,2.5811282053359523,-0.01092038804452706,-0.004286188162497546,0.8384858801947173,0.0,0.0,STABLE
-11.07468411701515,7.683994762644582,0.2751681835052433,0.8173140299596207,29.129111264624605,27.945737544559062,-37.318235191336385,6.861867637246936,0.19539089768605256,0.23402510611015903,-0.018899094751845723,-0.19114601933784955,0.33914136926894317,0.0,0.0,DEFROST
-18.52625657931743,-2.447018259461252,-0.10934554724541332,0.6023938479552561,37.6576503822001,205.0812378024371,-11.392069484548392,55.57574411246528,0.7781136848212489,1.4656916880231738,0.014717414862768818,-0.4550097550196888,0.5319250320567284,0.0,0.0,RECOVERING
-19.843373846982143,0.5518964692881652,0.03410563390644822,0.7420863946035354,35.019558354857445,301.42525160773806,17.550532416977482,61.62442594369931,0.7013136792822259,0.9618572089800338,-0.025492223670044643,0.06316706090943403,0.03654735338902232,0.0,0.0,COMP_STRESS
-19.749935814953687,5.504775745191389,0.1312094591708129,0.6082639639694909,32.089163933179144,31.09199970316299,-118.07957177381995,4.497535735402519,0.425710815140118,0.08506731533968023,-0.06780093330450597,-0.18153388877855456,0.36471387254580706,0.0,0.0,DEFROST
-20.449483429769703,0.3153677921177778,-0.017303954896653182,0.04801159254642552,36.6480429880715,174.18424915880803,-1.8271639099437667,44.83758071047891,0.9252853363284029,2.2994282070814736,-0.01044084404012076,0.04372396455923513,0.9336608912357826,0.0,0.0,STABLE
-22.417114908176558,-0.9839283465361673,-0.01703877782585434,0.2621444277713022,39.64497348804705,188.8568857069387,12.898868280156197,54.215795545340335,0.941354980703274,2.056964097667159,-0.010055646891203498,-0.1668213854464757,0.8787240093320101,0.0,0.0,DRIFT_COLD
-9.368597959943608,1.3263654889856282,0.14600148553248596,1.7091798061986745,30.53812508262691,103.18085838360393,24.0296135797473,30.246375683992532,0.23296425962588196,0.5852381852596517,-0.026578265821389196,0.20026556380902316,0.06424513014784144,0.0,0.0,FAULT
-19.24286997836075,0.43078298335253384,0.019935594313104762,0.15928585817834462,34.3131860760502,166.0496571529309,3.951602382047357,53.20542437967557,0.8677664615251857,1.5510649058626782,-0.007673341557424862,0.12710901399316102,0.4444469103067568,0.0,0.0,DRIFT_WARM
-19.258718233014978,-0.13094534350950493,0.002910131052632337,0.15568165555816912,40.69390987654558,159.77659092459402,-4.689257091740272,49.63596896587794,0.9501835813558405,2.376069951560524,0.00752780670448653,0.10126946855850699,0.7458154212181101,0.0,0.0,STABLE
-20.27455078060939,-2.397352192532549,-0.04656353526452607,0.7787516843151567,33.582858795761794,220.1043028669372,-21.87882155555589,55.494950951453056,0.8734034563626267,2.302619790308036,-0.004624012598155148,-0.11294256530315311,0.7034759248472212,0.0,0.0,RECOVERING
-20.480916666174142,0.009518759560662081,-0.0058581277143095935,0.1581039868995382,33.81899426188489,154.87574387465455,-0.4487134139620358,49.61226657541373,0.9796929004904302,2.41261934845773,-0.011046387517481918,0.1504342668266255,0.7566356664735772,0.0,0.0,STABLE
-18.052076122548343,-2.6938612435097418,-0.008907641786892182,1.402388284189278,41.391170699769376,246.67307260120188,-5.6538045520449876,58.1480337689678,0.7455110993588435,2.1100411161372183,0.013530603606338775,-0.3462454666696307,0.5635117249006437,0.0,0.0,RECOVERING
-17.87850776905259,0.7269587884999013,0.03649343513401166,0.41164561929241855,32.29606578202785,120.28004526578533,-1.7483609867126528,52.43843299055451,0.9703573526983964,1.9841216566198692,-0.019329483120371166,0.1631040637291462,0.5549026529510694,0.0,0.0,DRIFT_WARM
-20.049558837551583,-0.10422935114585831,0.008571723314231639,0.11715953778956792,42.42753307767681,194.5245596594847,7.550864108269057,49.497006570370296,0.9051772159150077,2.157928666918459,-0.00873954220915714,-0.16053787465269087,0.6870452924730995,0.0,0.0,STABLE
-20.284099005360783,0.17796581421123306,-0.011340339101631219,0.1211284408091242,42.93951934434397,157.6147880429252,6.758211650417486,50.36041217138989,0.9578696773313896,2.305952900304045,-0.00931614126649405,-0.2066283003928247,0.6885641656716288,0.0,0.0,STABLE
-16.600914020517187,-2.8254352109250314,-0.07555818639493274,0.6841191543034142,36.48431337965101,246.05235977277158,-8.003387704169107,59.088906999026165,0.857343919159989,2.4062880255593644,0.008136192777233738,-0.08003503857154773,0.7630292131749175,0.0,0.0,RECOVERING
-19.647372796082827,-0.43638827911083083,-0.010729262882374706,0.13521415101997517,42.618736282897586,195.10680026372933,-4.632893712377824,48.89722974346891,0.9731066004784763,2.702177356771677,-0.015692958241926527,-0.10252956040128745,0.9026180249751832,0.0,0.0,STABLE
-18.50224086528412,0.4727898647582892,0.023098021469313338,0.1918118277955165,36.25171907878384,133.99570104962336,5.145575355712741,50.1613214339377,0.8847677533059124,1.8754271968544627,-0.010320846874236497,0.24723491870063288,0.33189994050116706,0.0,0.0,DRIFT_WARM
-17.6511782962314,-1.191399332031768,-0.10796415573937804,0.7101075168341545,34.53288298769889,214.12685652883084,-5.935226819052894,57.19390832838318,0.8500388517006393,2.083629195303063,0.02433764812804493,-0.6004319457896921,0.7213583254341905,0.0,0.0,RECOVERING
-20.307127073085784,-0.052695841241957,0.014581204383807512,0.0710974539731483,43.88435232837175,173.938617790925,-5.696552281279943,50.40515842593608,0.9433627316614777,2.5078604251223133,0.005205949033476943,0.03468733189770459,0.9417692081550937,0.0,0.0,STABLE
-16.850341927357192,0.6487277981167613,0.020228911053419604,0.33372028038225054,39.35769558059798,316.1542100744893,31.5942416526672,62.1346495251077,0.5219148874655067,1.2275601066860093,-0.0224391499939486,-0.14481804206683382,0.27128077012242485,0.0,0.0,COMP_STRESS
-19.792249402385877,0.19239111442719828,-0.0430993044100021,0.08739931283513243,42.056172567919255,152.12946636571849,3.8057849282338925,45.820129444289634,0.9153908175079918,2.2829613879533888,0.00797714079289219,-0.05490877436785266,0.7673649675412465,0.0,0.0,STABLE
-17.17190143549104,-0.90972530263894,-0.11967630746033331,0.3988732084247066,36.93265271704697,205.15879006251015,-3.3094104005415383,59.94197275046193,0.8597101291794501,2.2541182672707047,0.010675518922911164,-0.3962135322177884,0.595036290626493,0.0,0.0,RECOVERING
-17.406576791239445,3.3146843396863854,0.19437928557590314,2.247603831199357,37.50415333214093,171.40700423414629,53.82295835640872,52.228813503058625,0.6752985461918144,1.2283767732507078,-0.027222559333850795,0.8489389502055698,0.6097751462003802,1.0,27.48493387229861,DOOR_OPEN
-19.557454375795945,0.07174760537317157,0.010253130647275501,0.05877983148068665,42.986979859143595,117.21850001675281,5.789577281760585,50.949783677507156,0.9664157612187483,2.45085314387673,-0.004267130320848563,0.01167090035449715,0.9932607777908247,0.0,0.0,STABLE
-10.704589980755356,5.941926832946377,0.18726394080109962,0.4205071155618653,36.22701919445656,29.929876676508933,-88.65453659927593,5.928703226774556,0.20801343064516906,0.2749673759704171,-0.037022707130196585,-0.09463240918419782,0.34743485668957175,0.0,0.0,DEFROST
-17.567252253616783,1.8588763347514696,0.033140490894730215,0.3848647894162529,37.751626382024725,159.4416314075441,5.386304768093577,53.361788411942925,0.8548977561159007,2.0753247614435217,0.0013294135292147625,0.33449793466675243,0.6639427430162835,0.0,0.0,DRIFT_WARM
-13.156742095527271,-1.89816025634603,-0.15264532943020476,1.0730083295322395,27.621560009864346,250.8420628846004,-1.8673162755101949,53.193562365971424,0.9089566685348163,1.6862106932094865,0.019854602991590982,-0.14317950971473228,0.7877445101469389,0.0,0.0,RECOVERING
-20.578733698866195,1.3860570800748495,0.0423627315991332,0.16188348726080823,37.26406973145485,184.00230742297902,1.0765575231652789,51.001420843928194,0.9279622394688167,2.0002415071228947,-0.006606407298756771,0.22266607323008167,0.6339720044624082,0.0,0.0,DRIFT_WARM
-14.030242674549122,1.668923637727172,0.10865366814313959,1.5735958591060553,39.05206863110695,210.20348016369303,5.973472060333801,56.74858061826299,0.8427038666896648,1.9458663462773356,-0.01738458431716268,0.23791041727544474,0.6973924809753086,1.0,21.078901899883927,DOOR_OPEN
-23.559698708063195,-0.9861965869007064,-0.03380249814049564,0.23191146902867835,40.865825796280255,224.69767220630746,8.966277835616289,56.422605690048584,0.9374901394693449,1.7903360367520789,-0.00643526967867431,-0.26735296344195103,0.8694990065980273,0.0,0.0,DRIFT_COLD
-17.84831152530783,0.23507194516479574,0.01459921608427755,0.5585058060487735,40.41869929866187,235.22250624144564,19.66894319985794,54.35053892083224,0.6741943567616712,1.7297989232751925,-0.02070306403063504,-0.10370434917213743,0.5460304559163963,0.0,0.053448601822171794,DRIFT_COLD
-11.129946345784708,6.914111464855113,0.08112863786345065,0.6847225985793146,29.7345110101911,22.396002629314836,-138.84078209813327,5.87210433227534,0.28476379800387114,0.2376344882604752,-0.054140015241013376,-0.010051572652296795,0.3519767830461763,0.0,0.0,DEFROST
-20.423298312044153,0.0720214537926241,0.021523473105691707,0.06074342636226651,42.093856477444454,161.4509724691165,0.7986262269425272,50.81124800752384,0.9528958930212066,3.228968305338486,-0.007046569583094939,0.04245675845006902,0.6741503316212489,0.0,0.0,STABLE
-15.902828847737517,0.8103392697530931,0.03737308513668678,0.24450556091166073,36.69784955082381,148.93271252925516,10.32471459662991,52.01224254706281,0.809359913186367,1.860037335181951,-0.0064816835557077734,0.3982944483329638,0.5779643963270107,0.0,0.0,DRIFT_WARM
-18.526586918558245,-0.10977127354123635,-0.019738384154901964,0.16160098517880198,34.60385526787071,128.03638568212895,-0.7900725971194378,53.033598672080345,1.0,2.695242256749573,-0.004636282062072048,0.1442437129361527,0.7487098137693972,0.0,0.0,STABLE
-19.99279293962363,-0.14496921238963822,0.0038818325900635765,0.19050807470967124,37.382589872021626,171.49073745615755,-9.356367530795222,53.77780203365422,0.8815558596744959,2.897935135574984,0.005803782393632475,0.09496158803677834,0.6171718911656665,0.0,0.0,STABLE
-3.9680706990408208,6.545204971706059,0.30459258336068246,3.6352833224712575,22.109118885782614,268.33352329746424,27.46174415321523,62.20177364188534,0.6428406979174112,0.9403990276494749,-0.03092571244064267,0.6616199421597955,0.05030738270156532,0.0,0.0,EXCURSION
-9.643058293328052,8.139777644580622,0.2506198330659923,1.4956881952837746,25.728112646714745,240.94233845394157,24.728423441259356,63.44480475698519,0.6900127726766416,1.0019962619807663,-0.011728428663018478,0.7864185816256366,0.12699031999008958,0.0,0.0,EXCURSION
-8.598521272061111,5.7686382888178285,0.30376672689712775,0.6507991844295774,23.71297819237885,17.05990794270629,-118.92891437965535,4.575302057070908,0.2541412548764144,0.4165392793759921,-0.04226308524635119,-0.25034721618268724,0.3343075662133439,0.0,0.0,DEFROST
